"Latitude","c3_yld","c3_sd_yld","c4_yld","c4_sd_yld","diff","sd_min","sd_max"
52.3871,2.189069,0.4165227,1.9401509,0.39286953,-0.2489181,-0.6654408,0.14395143
52.3829,2.257152,0.45012897,2.0035167,0.4239732,-0.2536353,-0.70376427,0.1703379
52.3746,2.7167225,0.13930598,2.448361,0.1295717,-0.2683615,-0.40766748,-0.1387898
52.3704,2.3613608,0.35120866,2.107753,0.33328944,-0.2536078,-0.60481646,0.0796816400000003
52.3662,2.848171,0.14801939,2.5838192,0.13795896,-0.2643518,-0.41237119,-0.12639284
52.3621,2.6936781,0.1105494,2.4365592,0.09890177,-0.2571189,-0.3676683,-0.15821713
52.3579,2.5261357,0.3291493,2.2769408,0.31930032,-0.2491949,-0.5783442,0.07010542
52.3537,2.6139228,0.190233,2.3491743,0.18631661,-0.2647485,-0.4549815,-0.0784318900000001
52.3496,2.5242937,0.29558912,2.259031,0.27529648,-0.2652627,-0.56085182,0.0100337799999999
52.3454,2.7389746,0.4028403,2.4550805,0.37492615,-0.2838941,-0.6867344,0.0910320500000001
52.3412,2.8524659,0.17846583,2.5646555,0.15030296,-0.2878104,-0.46627623,-0.13750744
52.337,2.1418204,0,1.8849653,0,-0.2568551,-0.2568551,-0.2568551
52.3287,1.6926926,0,1.4815897,1.1920929e-07,-0.2111029,-0.2111029,-0.21110278079071
52.3245,1.6992656,0,1.4874628,0,-0.2118028,-0.2118028,-0.2118028
52.3204,2.644602,0,2.3580418,0,-0.2865602,-0.2865602,-0.2865602
52.3162,2.4689293,0.17770141,2.1914198,0.16736235,-0.2775095,-0.45521091,-0.11014715
52.312,2.635801,0.019679686,2.3495567,0.018973302,-0.2862443,-0.305923986,-0.267270998
52.3078,2.5260084,0.17405742,2.245638,0.16269568,-0.2803704,-0.45442782,-0.11767472
52.3037,2.5170295,0.019134711,2.2360256,0.017010879,-0.2810039,-0.300138611,-0.263993021
52.2995,2.5117404,0.021010261,2.2455933,0.0015026757,-0.2661471,-0.287157361,-0.2646444243
52.2953,1.8701289,0.309716,1.6399069,0.28058428,-0.230222,-0.539938,0.0503622799999999
52.2828,2.2280784,0,1.967923,0,-0.2601554,-0.2601554,-0.2601554
52.2786,2.312728,0.11971267,2.0611882,0.13189687,-0.2515398,-0.37125247,-0.11964293
52.2745,2.2435167,0.17206472,1.9953249,0.17685567,-0.2481918,-0.42025652,-0.0713361299999999
52.2703,2.054481,0.14996363,1.809638,0.13645113,-0.244843,-0.39480663,-0.10839187
52.262,2.168396,0.24361423,1.9141097,0.22004382,-0.2542863,-0.49790053,-0.03424248
52.2578,2.3816042,0,2.1083307,0,-0.2732735,-0.2732735,-0.2732735
52.2536,2.1455307,0.33274555,1.9058005,0.31872174,-0.2397302,-0.57247575,0.0789915399999999
52.2495,2.083756,0.63879347,1.8487501,0.60454804,-0.2350059,-0.87379937,0.36954214
52.2453,1.8609457,0.08963978,1.6308776,0.08351811,-0.2300681,-0.31970788,-0.14654999
52.2411,1.6601726,0,1.4535817,0,-0.2065909,-0.2065909,-0.2065909
52.2369,2.358559,0,2.0871727,0,-0.2713863,-0.2713863,-0.2713863
52.2328,1.9904735,0.13499689,1.7500801,0.12407166,-0.2403934,-0.37539029,-0.11632174
52.2286,2.3677466,0.1357236,2.0969326,0.12417329,-0.270814,-0.4065376,-0.14664071
52.2244,2.4490976,0.09053862,2.1716766,0.08450389,-0.277421,-0.36795962,-0.19291711
52.2161,1.5105914,0,1.3170742,0,-0.1935172,-0.1935172,-0.1935172
52.2077,1.8067499,0,1.5818969,0,-0.224853,-0.224853,-0.224853
52.2036,1.9570767,0,1.722388,0,-0.2346887,-0.2346887,-0.2346887
52.1994,2.5396361,0,2.2561805,0,-0.2834556,-0.2834556,-0.2834556
52.1952,2.5396361,0,2.2561805,0,-0.2834556,-0.2834556,-0.2834556
52.1911,1.9485887,0.22072366,1.711753,0.20384817,-0.2368357,-0.45755936,-0.0329875299999999
52.1869,2.5396361,0,2.2561805,0,-0.2834556,-0.2834556,-0.2834556
52.1744,1.7925135,0,1.5676106,0,-0.2249029,-0.2249029,-0.2249029
52.1702,1.8776516,0.2957372,1.6498159,0.27031457,-0.2278357,-0.5235729,0.0424788699999998
52.166,2.0233314,0.15053117,1.7776623,0.13644008,-0.2456691,-0.39620027,-0.10922902
52.1619,2.3443444,0.33121407,2.0742393,0.30456308,-0.2701051,-0.60131917,0.0344579799999997
52.1577,2.6071773,0.48699635,2.3303287,0.46825203,-0.2768486,-0.76384495,0.19140343
52.1535,2.0563323,0.24099967,1.8131688,0.2222801,-0.2431635,-0.48416317,-0.0208833999999999
52.1493,2.5253367,0.5326802,2.2501578,0.49759692,-0.2751789,-0.8078591,0.22241802
52.1452,2.3969097,0,2.1189344,0,-0.2779753,-0.2779753,-0.2779753
52.141,2.2361937,0.501242,1.9790055,0.45774698,-0.2571882,-0.7584302,0.20055878
52.1368,1.9423914,0.337637,1.7056096,0.3096661,-0.2367818,-0.5744188,0.0728843000000001
52.1327,2.5253458,0.088139296,2.242725,0.082443,-0.2826208,-0.370760096,-0.2001778
52.1285,2.386776,0.20145877,2.112872,0.18677785,-0.273904,-0.47536277,-0.0871261499999999
