"Latitude","c3_yld","c3_sd_yld","c4_yld","c4_sd_yld","diff","sd_min","sd_max"
1.9785,19.152782,2.3550384,19.104956,2.2805672,-0.047825999999997,-2.4028644,2.2327412
1.9743,17.78739,0.45764467,17.644579,0.2942724,-0.142810999999998,-0.600455669999998,0.151461400000002
1.9702,19.272007,2.541874,19.07824,2.3628197,-0.193766999999998,-2.735641,2.1690527
1.966,18.858934,2.0560238,18.482395,2.1438692,-0.376539000000001,-2.4325628,1.7673302
1.9618,20.82047,3.4316669,20.651184,3.692771,-0.169286,-3.6009529,3.523485
1.9576,19.802246,2.286555,19.613346,2.3419886,-0.1889,-2.475455,2.1530886
1.9535,18.938595,2.6160786,18.545847,2.4202862,-0.392748000000001,-3.0088266,2.0275382
1.9493,20.256363,3.352103,19.814085,3.5652034,-0.442278000000002,-3.794381,3.1229254
1.9451,18.927364,2.3030138,18.3743,2.2545524,-0.553063999999999,-2.8560778,1.7014884
1.941,18.847012,0.7746012,18.160187,0.46664348,-0.686824999999999,-1.4614262,-0.220181519999999
1.9368,18.624876,0.8468758,18.212831,0.3798946,-0.412044999999999,-1.2589208,-0.0321503999999991
1.9326,18.401716,0.9944852,18.140186,0.3890268,-0.26153,-1.2560152,0.1274968
1.9284,20.371815,3.3640454,20.085781,3.482418,-0.286034000000001,-3.6500794,3.196384
1.9243,21.193335,3.703159,21.064688,3.8331816,-0.128647000000001,-3.831806,3.7045346
1.9201,20.097294,3.1872177,20.10781,3.1341035,0.0105159999999991,-3.1235875,3.1977337
1.9159,22.666748,4.6622543,22.868427,4.674676,0.201679000000002,-4.472997,4.8639333
1.9118,20.043287,2.0995803,20.153036,2.0298004,0.109749000000001,-1.9200514,2.2093293
1.9076,22.044767,3.457522,22.135303,3.4836576,0.0905360000000002,-3.3931216,3.548058
1.9034,20.178993,4.089192,20.385191,4.078309,0.206198000000001,-3.872111,4.29539
1.8992,18.775084,2.644794,18.921793,2.5883515,0.146709000000001,-2.4416425,2.791503
1.8951,20.766642,3.8925033,20.923628,3.8335352,0.156986,-3.6765492,4.0494893
