"Latitude","c3_yld","c3_sd_yld","c4_yld","c4_sd_yld","diff","sd_min","sd_max"
52.8751,2.0672739,0.18348058,1.7099609,0.15563849,-0.357313,-0.54079358,-0.20167451
52.871,1.9982084,0.1940075,1.6499748,0.16455561,-0.3482336,-0.5422411,-0.18367799
52.8668,1.9171426,0.12714794,1.581119,0.10734577,-0.3360236,-0.46317154,-0.22867783
52.8626,2.0426798,0.110355064,1.6871173,0.09419901,-0.3555625,-0.465917564,-0.26136349
52.8584,2.0844553,0.14523575,1.7240891,0.123654135,-0.3603662,-0.50560195,-0.236712065
52.8543,2.0740004,0.09874028,1.7137794,0.08409879,-0.360221,-0.45896128,-0.27612221
52.8501,2.0414476,0.1756165,1.6870112,0.14964812,-0.3544364,-0.5300529,-0.20478828
52.8459,2.087558,0.1766518,1.7272977,0.15006088,-0.3602603,-0.5369121,-0.21019942
52.8418,2.1426005,0.0314548,1.772048,0.026014864,-0.3705525,-0.4020073,-0.344537636
52.8334,2.0746605,0.35244218,1.7164446,0.30013278,-0.3582159,-0.71065808,-0.0580831199999998
52.8292,2.1523573,0.18556227,1.7817072,0.15775411,-0.3706501,-0.55621237,-0.21289599
52.8251,1.9822205,0.20215966,1.6363328,0.16927867,-0.3458877,-0.54804736,-0.17660903
52.8209,2.0439267,0.27723065,1.6913861,0.23832093,-0.3525406,-0.62977125,-0.11421967
52.8167,1.9416981,0.268857,1.6045341,0.22700243,-0.337164,-0.606021,-0.11016157
52.8126,2.3095446,0.010133002,1.9247829,0.002748986,-0.3847617,-0.394894702,-0.382012714
52.8084,2.083697,0.015876662,1.7228165,0.013859233,-0.3608805,-0.376757162,-0.347021267
52.8042,2.162383,0.07755258,1.7875698,0.06330422,-0.3748132,-0.45236578,-0.31150898
52.8,2.205112,0.16646068,1.8249066,0.14068213,-0.3802054,-0.54666608,-0.23952327
52.7959,2.108253,0.033310473,1.7432381,0.02706711,-0.3650149,-0.398325373,-0.33794779
52.7917,2.1020975,0.06549261,1.7399839,0.058598515,-0.3621136,-0.42760621,-0.303515085
52.7875,2.104298,0.044018798,1.7447658,0.04325571,-0.3595322,-0.403550998,-0.31627649
52.7834,2.1241505,0.034503095,1.7557153,0.027776739,-0.3684352,-0.402938295,-0.340658461
52.7792,2.0349288,0.2129648,1.6871331,0.18425827,-0.3477957,-0.5607605,-0.16353743
52.775,2.0091264,0.10779532,1.659669,0.09195737,-0.3494574,-0.45725272,-0.25750003
52.7708,2.0690484,0.32908747,1.7108157,0.27975833,-0.3582327,-0.68732017,-0.0784743699999998
52.7667,2.0403388,0.28243878,1.6862488,0.24010147,-0.35409,-0.63652878,-0.11398853
52.7625,2.0312524,0.26323977,1.6788697,0.2238835,-0.3523827,-0.61562247,-0.1284992
52.7583,2.1108656,0.029345077,1.7452157,0.023518708,-0.3656499,-0.394994977,-0.342131192
52.7542,2.1102448,0.02422503,1.7448279,0.019307904,-0.3654169,-0.38964193,-0.346108996
52.75,2.343471,0.13892603,1.9409274,0.119300306,-0.4025436,-0.54146963,-0.283243294
52.7458,2.160033,0.03384254,1.7859148,0.027266689,-0.3741182,-0.40796074,-0.346851511
52.7416,1.9949927,0.26798344,1.6460744,0.22672656,-0.3489183,-0.61690174,-0.12219174
52.7375,2.1195815,0.25845614,1.7520977,0.2197126,-0.3674838,-0.62593994,-0.1477712
52.7333,2.1530077,0,1.7806553,0,-0.3723524,-0.3723524,-0.3723524
52.7291,2.1734827,0.08243883,1.7984456,0.07008838,-0.3750371,-0.45747593,-0.30494872
52.725,2.1530077,0,1.7806553,0,-0.3723524,-0.3723524,-0.3723524
52.7208,2.1213183,0.27306712,1.7525368,0.23234731,-0.3687815,-0.64184862,-0.13643419
52.7166,1.8748318,0.24771416,1.544582,0.21087968,-0.3302498,-0.57796396,-0.11937012
52.7125,2.1530077,0,1.7806551,1.1920929e-07,-0.3723526,-0.3723526,-0.37235248079071
52.7083,2.0476227,0.19715735,1.6934961,0.1630599,-0.3541266,-0.55128395,-0.1910667
52.7041,2.1282873,0.2938539,1.759112,0.2496371,-0.3691753,-0.6630292,-0.1195382
52.6999,1.9756159,0.35074934,1.6307697,0.29648653,-0.3448462,-0.69559554,-0.0483596699999999
52.6958,2.162148,0.028002929,1.7882147,0.023159917,-0.3739333,-0.401936229,-0.350773383
52.6916,1.953356,0.34791875,1.6109577,0.2955716,-0.3423983,-0.69031705,-0.0468267000000002
52.6874,2.0193243,0.19676581,1.6669877,0.16810204,-0.3523366,-0.54910241,-0.18423456
52.6833,1.7267704,0.08868495,1.417312,0.075742826,-0.3094584,-0.39814335,-0.233715574
52.6791,1.6581967,0.025376271,1.3641309,0.025232514,-0.2940658,-0.319442071,-0.268833286
52.6749,1.9574032,0.23354715,1.6148752,0.19881928,-0.342528,-0.57607515,-0.14370872
52.6707,1.8594106,0.16860981,1.5322157,0.14323916,-0.3271949,-0.49580471,-0.18395574
52.6666,1.5642245,0.39519975,1.2846591,0.33049983,-0.2795654,-0.67476515,0.0509344300000001
52.6624,1.7565722,0.30863354,1.4480524,0.26041496,-0.3085198,-0.61715334,-0.04810484
52.6541,1.9260902,0.32025886,1.5879886,0.26989186,-0.3381016,-0.65836046,-0.0682097399999999
52.6499,1.9191251,0.24101542,1.5819951,0.2043294,-0.33713,-0.57814542,-0.1328006
52.6457,1.8746717,0.36331272,1.5457892,0.3054104,-0.3288825,-0.69219522,-0.0234720999999999
52.6415,2.0150855,0.26825315,1.663972,0.22744358,-0.3511135,-0.61936665,-0.12366992
52.6374,1.925952,0.17416285,1.5894367,0.14657103,-0.3365153,-0.51067815,-0.18994427
52.6332,1.6822122,0.030759947,1.3803912,0.026749397,-0.301821,-0.332580947,-0.275071603
52.629,1.7281902,0.019324966,1.4198474,0.018482696,-0.3083428,-0.327667766,-0.289860104
52.6249,1.7170329,0,1.4091763,0,-0.3078566,-0.3078566,-0.3078566
52.6207,1.8247286,0.2077322,1.5014426,0.17587948,-0.323286,-0.5310182,-0.14740652
52.6165,1.7016978,0.016281702,1.3965907,0.013362431,-0.3051071,-0.321388802,-0.291744669
52.6123,2.2025008,0.0354836,1.8218486,0.029351056,-0.3806522,-0.4161358,-0.351301144
52.6082,1.74204,0.19783662,1.4315093,0.16690856,-0.3105307,-0.50836732,-0.14362214
52.604,1.7508821,0.26444843,1.4404992,0.22293863,-0.3103829,-0.57483133,-0.08744427
52.5998,1.639058,0.25122947,1.34725,0.21111843,-0.291808,-0.54303747,-0.0806895699999998
52.5957,1.7352511,0.31769195,1.4290814,0.2676991,-0.3061697,-0.62386165,-0.0384705999999999
52.5915,1.540741,0.07197089,1.2644929,0.05906682,-0.2762481,-0.34821899,-0.21718128
52.5873,1.5370662,0.31999755,1.2611091,0.26723763,-0.2759571,-0.59595465,-0.00871946999999984
52.5831,1.6108875,0.13787918,1.3227953,0.11624164,-0.2880922,-0.42597138,-0.17185056
52.579,1.8620033,0.29682395,1.5354209,0.25199747,-0.3265824,-0.62340635,-0.0745849299999999
52.5748,1.7220308,0.20739992,1.417778,0.17561522,-0.3042528,-0.51165272,-0.12863758
52.5706,2.253977,0.35566354,1.8781172,0.30602878,-0.3758598,-0.73152334,-0.06983102
52.5665,1.5426499,0,1.2660595,0,-0.2765904,-0.2765904,-0.2765904
52.5623,1.7489496,0.14856756,1.4415075,0.1280669,-0.3074421,-0.45600966,-0.1793752
52.5539,1.7876594,0.23234844,1.471362,0.19638371,-0.3162974,-0.54864584,-0.11991369
52.5498,1.6859186,0.19324625,1.3857518,0.16313304,-0.3001668,-0.49341305,-0.13703376
52.5456,1.5848155,0.019659286,1.2995489,0.01655243,-0.2852666,-0.304925886,-0.26871417
52.5414,1.8582512,0.16706614,1.5341485,0.14294724,-0.3241027,-0.49116884,-0.18115546
52.5373,1.5639387,0.017958941,1.2820703,0.0147082945,-0.2818684,-0.299827341,-0.2671601055
52.5206,2.048634,0,1.694574,1.1920929e-07,-0.35406,-0.35406,-0.35405988079071
52.5164,1.8869848,0.2796716,1.5556642,0.23653507,-0.3313206,-0.6109922,-0.09478553
52.5122,1.8511678,0.18007861,1.5283078,0.15330522,-0.32286,-0.50293861,-0.16955478
52.5081,1.7641869,0.23248923,1.4528819,0.19755463,-0.311305,-0.54379423,-0.11375037
52.5039,1.5841776,0,1.3001416,0,-0.284036,-0.284036,-0.284036
52.4997,1.7539982,0.13935804,1.4456373,0.1204952,-0.3083609,-0.44771894,-0.1878657
52.4955,1.6146401,0,1.3251421,0,-0.289498,-0.289498,-0.289498
52.4914,1.5858225,0.03529433,1.3014914,0.028966181,-0.2843311,-0.31962543,-0.255364919
52.4872,1.6146401,0,1.3251421,0,-0.289498,-0.289498,-0.289498
52.483,1.6146401,0,1.3251421,0,-0.289498,-0.289498,-0.289498
52.4747,1.6042686,0.010371506,1.3166302,0.008511901,-0.2876384,-0.298009906,-0.279126499
52.4705,1.8415146,0.24761748,1.5180957,0.20997733,-0.3234189,-0.57103638,-0.11344157
52.4664,1.56398,0.11316412,1.286346,0.098793395,-0.277634,-0.39079812,-0.178840605
52.458,1.737001,0.18928212,1.4310473,0.15978807,-0.3059537,-0.49523582,-0.14616563
52.4538,1.9502574,0.26648092,1.6110595,0.22500339,-0.3391979,-0.60567882,-0.11419451
52.4455,1.6146401,0,1.3251421,0,-0.289498,-0.289498,-0.289498
52.4413,1.4876772,0.050985683,1.22004,0.042313013,-0.2676372,-0.318622883,-0.225324187
52.4372,1.6967614,0.19608039,1.3985083,0.16828507,-0.2982531,-0.49433349,-0.12996803
52.433,1.7654161,0,1.4603041,0,-0.305112,-0.305112,-0.305112
52.4288,2.295602,0.20647001,1.9024713,0.17439836,-0.3931307,-0.59960071,-0.21873234
52.4246,1.4197547,0,1.1638817,0,-0.255873,-0.255873,-0.255873
52.4163,2.2716756,0.0966781,1.8837955,0.08215934,-0.3878801,-0.4845582,-0.30572076
52.4121,2.1786087,0.25753552,1.8065728,0.21837692,-0.3720359,-0.62957142,-0.15365898
52.408,2.2618873,0.35499525,1.8793199,0.30898696,-0.3825674,-0.73756265,-0.0735804400000001
52.3996,2.2102551,0.39864138,1.8375964,0.34647778,-0.3726587,-0.77130008,-0.0261809199999999
52.3954,2.7401164,0.3782912,2.3007836,0.3356279,-0.4393328,-0.817624,-0.1037049
52.3913,2.600041,0.54445,2.1751938,0.48215735,-0.4248472,-0.9692972,0.0573101500000001
52.3871,2.0417006,0.31948432,1.6910862,0.2720594,-0.3506144,-0.67009872,-0.078555
